step_index,time,dt,name,force_x,force_y,force_z,torque_x,torque_y,torque_z,application_x,application_y,application_z,metadata
0,0.0,0.016666666666666666,hydrodynamic:right_tube:7,173.73483630113725,5.160443624011141,0.0,0.0,0.0,-156.17213145278123,143.72,0.95,0.29034775638392574,"{""depth"": 1.272665426082014, ""kind"": ""right_tube"", ""relative_speed"": 0.6589090991569433}"
0,0.0,0.016666666666666666,hydrodynamic:floor:8,171.80869478825764,14.173126894773556,0.0,2.1826615417951283,-26.45853899739168,43.522462205702695,140.925,-0.34199999999999997,0.1363477563839257,"{""depth"": 1.2451249249761034, ""kind"": ""floor"", ""relative_speed"": 0.5907476494405154}"
0,0.0,0.016666666666666666,hydrodynamic:floor:9,180.74375331814002,14.561856258275064,0.0,2.24252586377436,-27.83453801099357,-77.4683591124494,140.925,0.34199999999999997,0.1363477563839257,"{""depth"": 1.25797466765606, ""kind"": ""floor"", ""relative_speed"": 0.6096851953538617}"
0,0.0,0.016666666666666666,hydrodynamic:floor:10,176.51690881837254,11.028060291855438,0.0,1.6983212849457376,-27.183603958029376,60.36878281588341,142.0,-0.34199999999999997,0.1363477563839257,"{""depth"": 1.2454739749343289, ""kind"": ""floor"", ""relative_speed"": 0.601335609573244}"
0,0.0,0.016666666666666666,hydrodynamic:floor:11,185.98107451476926,11.312259171855544,0.0,1.742087912465754,-28.641085475274473,-63.60552748405108,142.0,0.34199999999999997,0.1363477563839257,"{""depth"": 1.258804512079703, ""kind"": ""floor"", ""relative_speed"": 0.6211616723515689}"
0,0.0,0.016666666666666666,hydrodynamic:floor:12,181.3125904485064,7.83024197074966,0.0,1.2058572634954479,-27.92213892906999,70.42641605194498,143.075,-0.34199999999999997,0.1363477563839257,"{""depth"": 1.2458230248925544, ""kind"": ""floor"", ""relative_speed"": 0.6121649280907363}"
0,0.0,0.016666666666666666,hydrodynamic:floor:13,191.31754995941418,8.003200071882326,0.0,1.2324928110698783,-29.46290269374979,-56.827162008846244,143.075,0.34199999999999997,0.1363477563839257,"{""depth"": 1.259634356503346, ""kind"": ""floor"", ""relative_speed"": 0.6328798072275595}"
1,0.016666666666666666,0.016666666666666666,buoyancy:left_tube:0,5.901984436412829,-6.444617594230563e-05,1044.5883634098284,-992.3219279940224,1706.8784370255798,5.606781371373691,140.38002029571916,-0.9499233632284716,0.29573111441037225,"{""area_m2"": 0.301, ""kind"": ""left_tube"", ""submerged_depth"": 0.35376642471165387}"
1,0.016666666666666666,0.016666666666666666,buoyancy:right_tube:1,5.901690219997748,6.445581800514743e-05,1044.5362483362228,992.3464507769278,1706.7503426724682,-5.606920164539819,140.3800615006669,0.950076636244898,0.2957485312775147,"{""area_m2"": 0.301, ""kind"": ""right_tube"", ""submerged_depth"": 0.3537487751154726}"
1,0.016666666666666666,0.016666666666666666,buoyancy:left_tube:2,5.802139664440929,-0.0001288088975632627,1025.8003605708573,-974.4988629540649,529.3339396326486,5.512034218308314,141.4980202944136,-0.9499476095297766,0.295779398825935,"{""area_m2"": 0.301, ""kind"": ""left_tube"", ""submerged_depth"": 0.34740358150117595}"
1,0.016666666666666666,0.016666666666666666,buoyancy:right_tube:3,5.8018451232774755,0.0001288189755324379,1025.7482454990866,974.4723116947201,529.2648823382258,-5.511884259654727,141.4980614993613,0.950052389943593,0.2957968156930774,"{""area_m2"": 0.301, ""kind"": ""right_tube"", ""submerged_depth"": 0.34738593190499484}"
1,0.016666666666666666,0.016666666666666666,buoyancy:left_tube:4,5.702063812983218,-0.00019077478188566345,1007.0123590001209,-956.6748880336177,-606.2005938707122,5.416920222783019,142.61602029310802,-0.9499718558310818,0.2958276832414978,"{""area_m2"": 0.301, ""kind"": ""left_tube"", ""submerged_depth"": 0.34104073829069825}"
1,0.016666666666666666,0.016666666666666666,buoyancy:right_tube:5,5.7017689470714,0.00019077858275635962,1006.9602439301866,956.5990848903436,-606.2106141146875,-5.416491204990423,142.61606149805573,0.9500281436422879,0.2958451001086402,"{""area_m2"": 0.301, ""kind"": ""right_tube"", ""submerged_depth"": 0.34102308869451714}"
1,0.016666666666666666,0.016666666666666666,buoyancy:left_tube:6,5.60175688205105,-0.0002503436451262065,988.2243586997507,-938.8500032351446,-1699.7251677753297,5.321447407308515,143.73402029180244,-0.9499961021323867,0.2958759676570605,"{""area_m2"": 0.301, ""kind"": ""left_tube"", ""submerged_depth"": 0.3346778950802205}"
1,0.016666666666666666,0.016666666666666666,buoyancy:right_tube:7,5.6014616913908775,0.0002503348234461843,988.1722436316544,938.7267703660791,-1699.676150977103,-5.320749078557784,143.73406149675017,0.9500038973409828,0.29589338452420294,"{""area_m2"": 0.301, ""kind"": ""right_tube"", ""submerged_depth"": 0.3346602454840392}"
1,0.016666666666666666,0.016666666666666666,buoyancy:floor:8,9.921845850476728,-5.915347750159215e-05,1755.105790147881,-600.2027936772502,1885.2116103896415,3.3930895494407616,140.93904013166417,-0.3419340750089704,0.1417608301657315,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.5045793175200507}"
1,0.016666666666666666,0.016666666666666666,buoyancy:floor:9,9.921721054026449,5.9176077502248296e-05,1755.0836891876086,600.2820256045366,1885.1618987478234,-3.393537530416957,140.93905496544534,0.3420659248014426,0.14176710023790273,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.5045729636654255}"
1,0.016666666666666666,0.016666666666666666,buoyancy:floor:10,9.811793958011075,-9.677180211360953e-05,1733.824746630794,-592.9656307258509,-1.5097191334874496,3.3556196830571623,142.0140401304088,-0.34195738876022536,0.14180725748838802,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.4984611990484375}"
1,0.016666666666666666,0.016666666666666666,buoyancy:floor:11,9.811669029138393,9.679521469442944e-05,1733.802645671269,592.9629668908702,-1.5353572401818578,-3.3556046552238477,142.01405496419,0.34204261105018774,0.14181352756055923,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.4984548451938122}"
1,0.016666666666666666,0.016666666666666666,buoyancy:floor:12,9.70149039048741,-0.00013345422677243365,1712.5437044773212,-585.7274758113463,-1842.4767780859609,3.317978733540522,143.08904012915343,-0.34198070251148016,0.14185368481104452,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.4923430805768242}"
1,0.016666666666666666,0.016666666666666666,buoyancy:floor:13,9.70136532919234,0.0001334680880275671,1712.5216035185454,585.64490077627,-1842.478342660701,-3.317510980226325,143.08905496293463,0.3420192972989329,0.14185995488321573,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.4923367267221989}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:left_tube:0,124.16190995604197,11.55736176664811,-43.750548385688106,41.56238681510216,-71.49914065169044,99.06444729722878,140.38002029571916,-0.9499233632284716,0.29573111441037225,"{""depth"": 1.233744050295161, ""kind"": ""left_tube"", ""relative_speed"": 0.5275786675325218}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:right_tube:1,142.7924824955024,12.498237731162863,-43.89210249619708,-41.69827960526549,-71.72762440873024,-156.07978139057857,140.3800615006669,0.950076636244898,0.2957485312775147,"{""depth"": 1.2687607655450304, ""kind"": ""right_tube"", ""relative_speed"": 0.5764751919903255}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:left_tube:2,127.73442256004675,9.300224869991867,-44.14295492754969,41.93560143034076,-22.78263311310466,116.54716433855255,141.4980202944136,-0.9499476095297766,0.295779398825935,"{""depth"": 1.2336621859233892, ""kind"": ""left_tube"", ""relative_speed"": 0.5377723691052481}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:right_tube:3,147.59074046804875,10.018885711579024,-44.284509038058665,-42.07064312153014,-22.851898058960607,-145.38239364211933,141.4980614993613,0.950052389943593,0.2957968156930774,"{""depth"": 1.270067862959582, ""kind"": ""right_tube"", ""relative_speed"": 0.5892269218036131}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:left_tube:4,131.37240345351952,7.005484082083628,-44.53536146941126,42.30905369366954,26.811641577427565,129.0226554872181,142.61602029310802,-0.9499718558310818,0.2958276832414978,"{""depth"": 1.2335802861019476, ""kind"": ""left_tube"", ""relative_speed"": 0.5481904048202862}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:right_tube:5,152.48399979418915,7.486706042896673,-44.67691557992024,-42.4427463473258,26.901715976832453,-140.350657701639,142.61606149805573,0.9500281436422879,0.2958451001086402,"{""depth"": 1.2713749249244641, ""kind"": ""right_tube"", ""relative_speed"": 0.6022067290458749}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:left_tube:6,135.07593896384762,4.671803572399885,-44.92776801127284,42.68274913973171,77.2836929088627,136.36258646746722,143.73402029180244,-0.9499961021323867,0.2958759676570605,"{""depth"": 1.2334983508308366, ""kind"": ""left_tube"", ""relative_speed"": 0.5588202235473194}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:right_tube:7,157.4723454497758,4.900272264016102,-45.06932212178181,-42.8145815120109,77.53323146695703,-141.16428486007962,143.73406149675017,0.9500038973409828,0.29589338452420294,"{""depth"": 1.272681951439677, ""kind"": ""right_tube"", ""relative_speed"": 0.6154001773338629}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:floor:8,154.6070653461073,12.573312361197862,-51.822636562844046,19.658973634621383,-79.52652466065051,39.35547322709425,140.93904013166417,-0.3419340750089704,0.1417608301657315,"{""depth"": 1.2451307228572017, ""kind"": ""floor"", ""relative_speed"": 0.5482960078874463}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:floor:9,162.76241937892766,12.925492689189376,-51.882666830028704,-15.75406941860269,-80.84559581394463,-69.56349455022132,140.93905496544534,0.3420659248014426,0.14176710023790273,"{""depth"": 1.257986756443377, ""kind"": ""floor"", ""relative_speed"": 0.5663591614532331}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:floor:10,159.11975144380867,9.915419358750231,-52.267112434298795,19.402284335481756,-24.50498057475782,54.41872278103335,142.0140401304088,-0.34195738876022536,0.14180725748838802,"{""depth"": 1.2454793645769289, ""kind"": ""floor"", ""relative_speed"": 0.5589921735869003}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:floor:11,167.7805403849146,10.173995822430742,-52.32714270148345,-16.32919320144951,-25.836941062767362,-57.38103849765018,142.01405496419,0.34204261105018774,0.14181352756055923,"{""depth"": 1.258816192627601, ""kind"": ""floor"", ""relative_speed"": 0.5779414998863794}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:floor:12,163.71331946468135,7.21069898527613,-52.711588305753544,19.138653170986874,31.460153342920773,63.745036802944924,143.08904012915343,-0.34198070251148016,0.14185368481104452,"{""depth"": 1.2458279735214441, ""kind"": ""floor"", ""relative_speed"": 0.5698912371679807}"
1,0.016666666666666666,0.016666666666666666,hydrodynamic:floor:13,172.89112263183415,7.3696849265290805,-52.7716185729382,-16.912171513123113,30.11356831827377,-51.202462262782014,143.08905496293463,0.3420192972989329,0.14185995488321573,"{""depth"": 1.2596455960366129, ""kind"": ""floor"", ""relative_speed"": 0.5897276723907929}"
2,0.03333333333333333,0.016666666666666666,buoyancy:left_tube:0,5.725246909794879,-6.335338978332583e-05,1013.2932585119626,-962.524713905453,1655.7802881574803,5.438501141589631,140.3946634072558,-0.9497779650960737,0.30624699258039173,"{""area_m2"": 0.301, ""kind"": ""left_tube"", ""submerged_depth"": 0.34316784100599346}"
2,0.03333333333333333,0.016666666666666666,buoyancy:right_tube:1,5.724416514153072,6.338071144244793e-05,1013.1461718520465,962.5927254542061,1655.4194547401805,-5.438886084505831,140.3947826067717,0.9502220305293834,0.30629613256150945,"{""area_m2"": 0.301, ""kind"": ""right_tube"", ""submerged_depth"": 0.34311802777590217}"
2,0.03333333333333333,0.016666666666666666,buoyancy:left_tube:2,5.623754697105303,-0.00012566552776412216,994.2482908799361,-944.5036866822492,513.090880900852,5.342449739136991,141.51266339686723,-0.9498481080997532,0.3063823026261729,"{""area_m2"": 0.301, ""kind"": ""left_tube"", ""submerged_depth"": 0.33671797221659877}"
2,0.03333333333333333,0.016666666666666666,buoyancy:right_tube:3,5.622923384443208,0.00012569389264273674,994.1012042252004,944.4283245725292,512.8967554217822,-5.34202408827993,141.51278259638312,0.950151887525704,0.3064314426072906,"{""area_m2"": 0.301, ""kind"": ""right_tube"", ""submerged_depth"": 0.3366681589865076}"
2,0.03333333333333333,0.016666666666666666,buoyancy:left_tube:4,5.522028244432216,-0.00018555405580502542,975.2033245352327,-926.4799889228354,-587.0140073783,5.24602369084564,142.63066338647866,-0.9499182511034325,0.30651761267195404,"{""area_m2"": 0.301, ""kind"": ""left_tube"", ""submerged_depth"": 0.3302681034272041}"
2,0.03333333333333333,0.016666666666666666,buoyancy:right_tube:5,5.521196014749865,0.00018556464182765294,975.0562378856827,926.2665966396088,-587.0414249426669,-5.244815949201018,142.63078258599455,0.9500817445220247,0.30656675265307176,"{""area_m2"": 0.301, ""kind"": ""right_tube"", ""submerged_depth"": 0.3302182901971129}"
2,0.03333333333333333,0.016666666666666666,buoyancy:left_tube:6,5.420067551787165,-0.00024301843497468088,956.1583594800139,-908.4536206305206,-1644.5343810964325,5.149231077150258,143.74866337609006,-0.949988394107112,0.30665292271773514,"{""area_m2"": 0.301, ""kind"": ""left_tube"", ""submerged_depth"": 0.32381823463780957}"
2,0.03333333333333333,0.016666666666666666,buoyancy:right_tube:7,5.41923440508459,0.00024299349791499482,956.0112728356552,908.107541658219,-1644.3950907696412,-5.1472699075608865,143.748782575606,0.9500116015183452,0.3067020626988529,"{""area_m2"": 0.301, ""kind"": ""right_tube"", ""submerged_depth"": 0.32376842140771833}"
2,0.03333333333333333,0.016666666666666666,buoyancy:floor:8,9.712518916692362,-5.840194820222321e-05,1718.0527644886251,-587.4513378331882,1845.4144673797655,3.321050508503744,140.9537201845706,-0.3418090562423294,0.1523303735766366,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.49392685992551544}"
2,0.03333333333333333,0.016666666666666666,buoyancy:floor:9,9.712166694496094,5.846659218069308e-05,1717.9903879782712,587.6754311624849,1845.2739164550758,-3.3223175615692924,140.95376309639636,0.34219094218283513,0.152348063969839,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.49390892716268253}"
2,0.03333333333333333,0.016666666666666666,buoyancy:floor:10,9.600599042156524,-9.517713442817184e-05,1696.4806589384605,-580.1896437081461,-1.473797752160375,3.2833666378885447,142.0287201745816,-0.34187650143817494,0.15246047938988772,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.4877250630126361}"
2,0.03333333333333333,0.016666666666666666,buoyancy:floor:11,9.600246446027597,9.524389287839863e-05,1696.4182824302188,580.1818206447828,-1.5463701985589893,-3.283322498996761,142.02876308640734,0.3421234969869896,0.15247816978309012,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.48770713024980306}"
2,0.03333333333333333,0.016666666666666666,buoyancy:floor:12,9.488424050378699,-0.00013101302917959415,1674.9085547727152,-572.9250400327899,-1801.9820277362285,3.2455023471564837,143.1037201645926,-0.3419439466340205,0.1525905852031388,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.4815232660997564}"
2,0.03333333333333333,0.016666666666666666,buoyancy:floor:13,9.488071080317138,0.00013105257909887133,1674.8461782665893,572.6911203116305,-1801.9866217135032,-3.244177269588075,143.10376307641832,0.342056051791144,0.15260827559634121,"{""area_m2"": 0.354578, ""kind"": ""floor"", ""submerged_depth"": 0.48150533333692364}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:left_tube:0,112.19186485748222,10.25157580493508,-85.46253410790112,81.18292512012744,-139.67581669111726,89.81908412867386,140.3946634072558,-0.9497779650960737,0.30624699258039173,"{""depth"": 1.233745665207885, ""kind"": ""left_tube"", ""relative_speed"": 0.49012078543307064}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:right_tube:1,129.2704138805186,11.108069040028631,-85.72037252501634,-81.44121766491759,-140.0843669431923,-140.97006788420603,140.3947826067717,0.9502220305293834,0.30629613256150945,"{""depth"": 1.2687806636764196, ""kind"": ""right_tube"", ""relative_speed"": 0.5368572700649524}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:left_tube:2,115.62612450275695,8.349939678702924,-86.16978828805799,81.85923566909126,-44.47880791765086,105.53200829138086,141.51266339686723,-0.9498481080997532,0.3063823026261729,"{""depth"": 1.2336630270357698, ""kind"": ""left_tube"", ""relative_speed"": 0.5004334755989559}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:right_tube:3,133.87852074322973,9.00626772605225,-86.42762670517322,-82.10870199778981,-44.596575325283354,-131.835625887588,141.51278259638312,0.950151887525704,0.3064314426072906,"{""depth"": 1.2700869872717166, ""kind"": ""right_tube"", ""relative_speed"": 0.5497212587633639}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:left_tube:4,119.12118959822176,6.41499960888936,-86.87704246821487,82.53616166508574,52.30055350386172,117.03107637910189,142.63066338647866,-0.9499182511034325,0.30651761267195404,"{""depth"": 1.2335802863100216, ""kind"": ""left_tube"", ""relative_speed"": 0.510933461399728}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:right_tube:5,138.5767196794176,6.857576432704911,-87.13488088533009,-82.77551375467752,52.473892448667996,-127.5139797612791,142.63078258599455,0.9500817445220247,0.30656675265307176,"{""depth"": 1.271393208313381, ""kind"": ""right_tube"", ""relative_speed"": 0.562777784900251}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:left_tube:6,122.6771215693826,4.445775624033047,-87.58429664837173,83.21371680710739,150.6622922674604,124.20297262970078,143.74866337609006,-0.949988394107112,0.30665292271773514,"{""depth"": 1.233497443030641, ""kind"": ""left_tube"", ""relative_speed"": 0.5216094183652006}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:right_tube:7,143.36507159734387,4.660930093259923,-87.84213506548696,-83.44163365364209,151.1270729639228,-128.16426937114875,143.748782575606,0.9500116015183452,0.3067020626988529,"{""depth"": 1.272699326801413, ""kind"": ""right_tube"", ""relative_speed"": 0.5760137407706591}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:floor:8,139.72772478467343,11.195673982919034,-101.18864718718879,36.32497909213906,-130.3155645495615,35.74152048013923,140.9537201845706,-0.3418090562423294,0.1523303735766366,"{""depth"": 1.2451378410405007, ""kind"": ""floor"", ""relative_speed"": 0.5098854803155424}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:floor:9,147.21107532312908,11.516270672332357,-101.29799130311902,-32.87624621255261,-131.5796344707973,-62.73623160062009,140.95376309639636,0.34219094218283513,0.152348063969839,"{""depth"": 1.2580004619435738, ""kind"": ""floor"", ""relative_speed"": 0.5271698401757956}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:floor:10,144.06148588960176,8.951317583464428,-101.98974855663572,36.2586699012852,-22.18703023976079,49.268429225113195,142.0287201745816,-0.34187650143817494,0.15246047938988772,"{""depth"": 1.24548570950085, ""kind"": ""floor"", ""relative_speed"": 0.5206776367616058}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:floor:11,152.02891932747048,9.187616691472106,-102.09909267256593,-33.503484453865426,-23.4070150515261,-51.994127258657,142.02876308640734,0.3421234969869896,0.15247816978309012,"{""depth"": 1.2588291248618737, ""kind"": ""floor"", ""relative_speed"": 0.5388460903854685}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:floor:12,148.47095115928678,6.665566859162045,-102.79084992608264,36.18668307246162,87.65335043202573,57.9519531853849,143.1037201645926,-0.3419439466340205,0.1525905852031388,"{""depth"": 1.2458334831446012, ""kind"": ""floor"", ""relative_speed"": 0.5316394953291721}"
2,0.03333333333333333,0.016666666666666666,hydrodynamic:floor:13,156.93395035018852,6.812224886509807,-102.90019404201284,-34.137199822049546,86.47581126907319,-46.3380365095608,143.10376307641832,0.342056051791144,0.15260827559634121,"{""depth"": 1.2596576929635752, ""kind"": ""floor"", ""relative_speed"": 0.5506934897762917}"
3,0.05,0.016666666666666666,buoyancy:left_tube:0,5.467959696197491,-6.133283328347643e-05,967.7424819587651,-919.1637479792884,1581.4002933560546,5.193579297814974,140.40987332272306,-0.9495705978256069,0.3215875788159261,"{""area_m2"": 0.301, ""kind"": ""left_tube"", ""submerged_depth"": 0.32774134787815506}"
3,0.05,0.016666666666666666,buoyancy:right_tube:1,5.466401167813729,6.1383521300183e-05,967.4664302382457,919.2846483403093,1580.7269881235864,-5.1942636444676795,140.41010352145815,0.9504293859927377,0.32167976792721287,"{""area_m2"": 0.301, ""kind"": ""right_tube"", ""submerged_depth"": 0.3276478585848924}"
3,0.05,0.016666666666666666,buoyancy:left_tube:2,5.3642549139485345,-0.0001206710495609713,948.356156772477,-900.8790474476638,489.46004768625585,5.095769017041856,141.5278732863589,-0.9497060637790039,0.321838495704122,"{""area_m2"": 0.301, ""kind"": ""left_tube"", ""submerged_depth"": 0.32117587239305806}"
3,0.05,0.016666666666666666,buoyancy:right_tube:3,5.3626946633927455,0.00012072306941351286,948.080105061686,900.7353687194936,489.09982102847886,-5.09495745644666,141.52810348509396,0.9502939200393408,0.32193068481540876,"{""area_m2"": 0.301, ""kind"": ""right_tube"", ""submerged_depth"": 0.3210823830997954}"
